Student_ID,Age,Gender,Program,Semester,Exam_Score,Study_Hours_Per_Week,session_id,session_date,session_program,session_semester,status
657.0,18.0,Female,Social Sciences,2.0,53.42,12.5,SES-2023,4/21/2024,Business,6,Present
657.0,18.0,Female,Social Sciences,2.0,53.42,12.5,SES-2014,3/28/2024,Education,5,Absent
657.0,18.0,Female,Social Sciences,2.0,53.42,12.5,SES-2019,6/21/2024,Engineering,7,Present
657.0,18.0,Female,Social Sciences,2.0,53.42,12.5,SES-2034,6/24/2024,Social Sciences,8,Present
656.0,25.0,Female,Social Sciences,2.0,53.42,12.5,SES-2041,10/5/2023,Business,2,Present
652.0,26.0,Female,Business,2.0,49.95,9.6,SES-2019,6/21/2024,Engineering,7,Absent
652.0,26.0,Female,Business,2.0,49.95,9.6,SES-2024,6/5/2024,Social Sciences,7,Absent
652.0,26.0,Female,Business,2.0,49.95,9.6,SES-2011,11/3/2023,Engineering,2,Absent
649.0,21.0,Male,Education,7.0,55.63,4.5,SES-2025,11/24/2023,Engineering,3,Absent
649.0,21.0,Male,Education,7.0,55.63,4.5,SES-2005,5/15/2024,Engineering,7,Present
649.0,21.0,Male,Education,7.0,55.63,4.5,SES-2009,5/12/2024,Social Sciences,7,Absent
649.0,21.0,Male,Education,7.0,55.63,4.5,SES-2008,3/4/2024,Computer Science,4,Absent
648.0,19.0,Male,Education,7.0,55.63,4.5,SES-2018,11/6/2023,Business,3,Present
646.0,22.0,Male,Engineering,6.0,79.17,6.0,SES-2016,4/12/2024,Social Sciences,6,Present
646.0,22.0,Male,Engineering,6.0,79.17,6.0,SES-2042,12/17/2023,Engineering,3,Present
646.0,22.0,Male,Engineering,6.0,79.17,6.0,SES-2041,10/5/2023,Business,2,Present
646.0,22.0,Female,Engineering,5.0,60.21,6.5,SES-2022,6/3/2024,Education,7,Present
646.0,22.0,Female,Engineering,5.0,60.21,6.5,SES-2046,2/11/2024,Computer Science,4,Present
644.0,20.0,Female,Engineering,5.0,60.21,6.5,SES-2019,6/21/2024,Engineering,7,Present
644.0,20.0,Female,Engineering,5.0,60.21,6.5,SES-2006,3/25/2024,Education,5,Present
638.0,21.0,Female,Business,8.0,63.85,6.0,SES-2042,12/17/2023,Engineering,3,Present
638.0,21.0,Female,Business,8.0,63.85,6.0,SES-2045,7/4/2024,Education,8,Present
638.0,21.0,Female,Business,5.0,59.21,8.8,SES-2018,11/6/2023,Business,3,Present
638.0,21.0,Female,Business,5.0,59.21,8.8,SES-2025,11/24/2023,Engineering,3,Present
637.0,21.0,Female,Business,5.0,59.21,8.8,SES-2010,3/24/2024,Business,5,Present
637.0,21.0,Female,Business,5.0,59.21,8.8,SES-2031,7/18/2024,Computer Science,8,Present
635.0,22.0,Female,Business,1.0,74.47,8.5,SES-2046,2/11/2024,Computer Science,4,Present
635.0,22.0,Female,Business,1.0,74.47,8.5,SES-2011,11/3/2023,Engineering,2,Present
633.0,20.0,Female,Computer Science,5.0,59.76,8.5,SES-2032,11/25/2023,Social Sciences,2,Present
633.0,20.0,Female,Computer Science,5.0,59.76,8.5,SES-2049,4/17/2024,Education,6,Present
632.0,21.0,Female,Computer Science,5.0,59.76,8.5,SES-2008,3/4/2024,Computer Science,4,Present
632.0,21.0,Female,Computer Science,5.0,59.76,8.5,SES-2010,3/24/2024,Business,5,Present
630.0,21.0,Male,Computer Science,8.0,69.65,8.5,SES-2036,2/12/2024,Education,4,Present
629.0,21.0,Male,Computer Science,8.0,69.65,8.5,SES-2031,7/18/2024,Computer Science,8,Present
629.0,21.0,Male,Computer Science,8.0,69.65,8.5,SES-2025,11/24/2023,Engineering,3,Absent
629.0,21.0,Male,Computer Science,8.0,69.65,8.5,SES-2046,2/11/2024,Computer Science,4,Present
627.0,21.0,Female,Computer Science,8.0,87.87,5.0,SES-2009,5/12/2024,Social Sciences,7,Present
627.0,21.0,Female,Computer Science,8.0,87.87,5.0,SES-2012,4/19/2024,Education,5,Absent
627.0,21.0,Female,Computer Science,8.0,87.87,5.0,SES-2049,4/17/2024,Education,6,Absent
627.0,21.0,Female,Computer Science,8.0,87.87,5.0,SES-2041,10/5/2023,Business,2,Present
626.0,20.0,Female,Business,2.0,69.43,9.9,SES-2014,3/28/2024,Education,5,Present
626.0,20.0,Female,Business,2.0,69.43,9.9,SES-2003,10/8/2023,Engineering,2,Present
626.0,20.0,Female,Business,2.0,69.43,9.9,SES-2038,11/27/2023,Social Sciences,2,Present
625.0,19.0,Female,Business,2.0,69.43,9.9,SES-2000,10/24/2023,Social Sciences,2,Present
625.0,19.0,Female,Business,2.0,69.43,9.9,SES-2007,6/9/2024,Education,7,Present
620.0,20.0,Female,Computer Science,2.0,67.25,5.7,SES-2009,5/12/2024,Social Sciences,7,Present
619.0,23.0,Female,Computer Science,2.0,67.25,5.7,SES-2042,12/17/2023,Engineering,3,Present
618.0,18.0,Male,Engineering,3.0,57.33,13.5,SES-2016,4/12/2024,Social Sciences,6,Present
618.0,18.0,Male,Engineering,3.0,57.33,13.5,SES-2012,4/19/2024,Education,5,Present
616.0,20.0,Male,Engineering,3.0,57.33,13.5,SES-2049,4/17/2024,Education,6,Present
616.0,20.0,Male,Engineering,3.0,57.33,13.5,SES-2000,10/24/2023,Social Sciences,2,Present
616.0,20.0,Female,Engineering,6.0,66.45,13.0,SES-2008,3/4/2024,Computer Science,4,Present
615.0,23.0,Female,Engineering,6.0,66.45,13.0,SES-2043,5/18/2024,Education,7,Present
615.0,23.0,Female,Engineering,6.0,66.45,13.0,SES-2004,9/23/2023,Engineering,1,Present
614.0,18.0,Female,Education,5.0,81.07,8.6,SES-2026,4/19/2024,Business,5,Absent
614.0,18.0,Female,Education,5.0,81.07,8.6,SES-2023,4/21/2024,Business,6,Present
613.0,22.0,Female,Education,5.0,81.07,8.6,SES-2035,11/28/2023,Social Sciences,3,Present
613.0,22.0,Male,Engineering,4.0,53.76,6.9,SES-2018,11/6/2023,Business,3,Present
610.0,18.0,Male,Education,1.0,76.48,6.8,SES-2042,12/17/2023,Engineering,3,Present
610.0,18.0,Male,Education,1.0,76.48,6.8,SES-2023,4/21/2024,Business,6,Present
608.0,25.0,Male,Business,2.0,72.34,9.9,SES-2009,5/12/2024,Social Sciences,7,Absent
608.0,25.0,Male,Business,2.0,72.34,9.9,SES-2030,5/13/2024,Business,7,Present
607.0,22.0,Male,Computer Science,6.0,66.0,5.2,SES-2039,2/8/2024,Engineering,4,Present
605.0,23.0,Male,Social Sciences,5.0,63.13,5.0,SES-2049,4/17/2024,Education,6,Present
605.0,23.0,Female,Engineering,6.0,55.25,10.5,SES-2039,2/8/2024,Engineering,4,Present
605.0,23.0,Male,Computer Science,8.0,49.53,6.3,SES-2002,11/2/2023,Computer Science,2,Present
604.0,20.0,Male,Computer Science,8.0,49.53,6.3,SES-2012,4/19/2024,Education,5,Absent
603.0,24.0,Male,Computer Science,8.0,49.53,6.3,SES-2030,5/13/2024,Business,7,Absent
598.0,22.0,Male,Education,1.0,73.28,13.6,SES-2042,12/17/2023,Engineering,3,Present
598.0,22.0,Male,Education,1.0,73.28,13.6,SES-2020,3/27/2024,Computer Science,4,Present
597.0,24.0,Male,Education,1.0,73.28,13.6,SES-2039,2/8/2024,Engineering,4,Present
596.0,23.0,Male,Education,1.0,73.28,13.6,SES-2040,10/24/2023,Business,2,Present
596.0,23.0,Male,Education,1.0,73.28,13.6,SES-2036,2/12/2024,Education,4,Present
596.0,23.0,Male,Computer Science,2.0,49.77,11.1,SES-2017,3/23/2024,Computer Science,4,Absent
595.0,22.0,Male,Computer Science,6.0,75.58,10.5,SES-2028,6/25/2024,Computer Science,8,Present
595.0,22.0,Male,Computer Science,6.0,75.58,10.5,SES-2027,4/5/2024,Engineering,6,Absent
595.0,22.0,Male,Computer Science,6.0,75.58,10.5,SES-2023,4/21/2024,Business,6,Present
595.0,22.0,Male,Computer Science,6.0,75.58,10.5,SES-2037,10/16/2023,Computer Science,1,Present
595.0,22.0,Male,Computer Science,6.0,75.58,10.5,SES-2040,10/24/2023,Business,2,Present
592.0,19.0,Female,Social Sciences,3.0,82.33,10.4,SES-2037,10/16/2023,Computer Science,1,Present
592.0,19.0,Female,Engineering,3.0,83.9,15.6,SES-2010,3/24/2024,Business,5,Absent
592.0,19.0,Female,Engineering,3.0,83.9,15.6,SES-2046,2/11/2024,Computer Science,4,Present
592.0,19.0,Female,Engineering,3.0,83.9,15.6,SES-2019,6/21/2024,Engineering,7,Present
590.0,21.0,Female,Engineering,8.0,50.5,12.7,SES-2047,2/1/2024,Computer Science,4,Present
590.0,21.0,Female,Engineering,8.0,50.5,12.7,SES-2015,11/9/2023,Business,2,Absent
588.0,21.0,Female,Engineering,8.0,50.5,12.7,SES-2019,6/21/2024,Engineering,7,Present
588.0,21.0,Female,Business,3.0,73.62,8.3,SES-2038,11/27/2023,Social Sciences,2,Present
587.0,23.0,Female,Business,3.0,73.62,8.3,SES-2001,2/5/2024,Computer Science,4,Present
587.0,23.0,Female,Business,3.0,73.62,8.3,SES-2034,6/24/2024,Social Sciences,8,Present
587.0,23.0,Female,Business,3.0,73.62,8.3,SES-2041,10/5/2023,Business,2,Absent
586.0,20.0,Female,Business,3.0,73.62,8.3,SES-2009,5/12/2024,Social Sciences,7,Present
586.0,20.0,Female,Business,1.0,74.12,11.9,SES-2024,6/5/2024,Social Sciences,7,Present
586.0,20.0,Female,Business,1.0,74.12,11.9,SES-2032,11/25/2023,Social Sciences,2,Present
586.0,20.0,Female,Business,1.0,74.12,11.9,SES-2043,5/18/2024,Education,7,Present
586.0,20.0,Female,Business,1.0,74.12,11.9,SES-2031,7/18/2024,Computer Science,8,Present
586.0,20.0,Male,Business,2.0,38.92,6.9,SES-2044,4/22/2024,Social Sciences,5,Absent
586.0,20.0,Male,Business,2.0,38.92,6.9,SES-2029,10/21/2023,Education,2,Absent
586.0,20.0,Male,Business,2.0,38.92,6.9,SES-2023,4/21/2024,Business,6,Present
579.0,21.0,Female,Computer Science,1.0,80.57,8.3,SES-2037,10/16/2023,Computer Science,1,Present
577.0,21.0,Female,Business,3.0,62.82,10.9,SES-2044,4/22/2024,Social Sciences,5,Present
577.0,21.0,Female,Business,3.0,62.82,10.9,SES-2015,11/9/2023,Business,2,Present
576.0,17.0,Female,Business,3.0,62.82,10.9,SES-2004,9/23/2023,Engineering,1,Absent
576.0,17.0,Female,Business,3.0,62.82,10.9,SES-2029,10/21/2023,Education,2,Present
576.0,17.0,Male,Computer Science,8.0,76.92,12.5,SES-2009,5/12/2024,Social Sciences,7,Present
576.0,17.0,Male,Computer Science,8.0,76.92,12.5,SES-2000,10/24/2023,Social Sciences,2,Present
575.0,22.0,Male,Computer Science,8.0,76.92,12.5,SES-2024,6/5/2024,Social Sciences,7,Present
575.0,22.0,Male,Computer Science,8.0,76.92,12.5,SES-2023,4/21/2024,Business,6,Present
575.0,22.0,Male,Computer Science,8.0,76.92,12.5,SES-2031,7/18/2024,Computer Science,8,Present
572.0,23.0,Male,Business,6.0,72.41,7.7,SES-2021,2/26/2024,Social Sciences,4,Present
572.0,23.0,Female,Engineering,6.0,55.71,9.8,SES-2003,10/8/2023,Engineering,2,Present
572.0,23.0,Female,Engineering,6.0,55.71,9.8,SES-2020,3/27/2024,Computer Science,4,Present
572.0,23.0,Female,Engineering,6.0,55.71,9.8,SES-2023,4/21/2024,Business,6,Absent
571.0,23.0,Female,Engineering,6.0,55.71,9.8,SES-2045,7/4/2024,Education,8,Absent
571.0,23.0,Female,Engineering,6.0,55.71,9.8,SES-2019,6/21/2024,Engineering,7,Present
566.0,22.0,Male,Engineering,6.0,73.27,9.2,SES-2037,10/16/2023,Computer Science,1,Present
566.0,22.0,Male,Engineering,6.0,73.27,9.2,SES-2005,5/15/2024,Engineering,7,Present
561.0,22.0,Female,Business,6.0,53.53,10.2,SES-2000,10/24/2023,Social Sciences,2,Present
560.0,24.0,Female,Business,6.0,53.53,10.2,SES-2047,2/1/2024,Computer Science,4,Present
560.0,24.0,Female,Business,6.0,53.53,10.2,SES-2037,10/16/2023,Computer Science,1,Present
557.0,21.0,Male,Social Sciences,4.0,61.85,13.3,SES-2003,10/8/2023,Engineering,2,Present
557.0,21.0,Male,Social Sciences,4.0,61.85,13.3,SES-2016,4/12/2024,Social Sciences,6,Present
554.0,20.0,Male,Computer Science,8.0,84.23,9.7,SES-2027,4/5/2024,Engineering,6,Absent
553.0,19.0,Male,Computer Science,8.0,84.23,9.7,SES-2047,2/1/2024,Computer Science,4,Present
552.0,20.0,Female,Social Sciences,5.0,71.25,10.6,SES-2019,6/21/2024,Engineering,7,Absent
549.0,18.0,Male,Social Sciences,3.0,78.82,11.1,SES-2009,5/12/2024,Social Sciences,7,Present
549.0,18.0,Male,Social Sciences,3.0,78.82,11.1,SES-2047,2/1/2024,Computer Science,4,Present
549.0,18.0,Female,Computer Science,8.0,64.54,11.4,SES-2001,2/5/2024,Computer Science,4,Present
548.0,22.0,Male,Education,4.0,40.98,7.4,SES-2019,6/21/2024,Engineering,7,Absent
548.0,22.0,Male,Business,5.0,56.5,11.5,SES-2041,10/5/2023,Business,2,Present
548.0,22.0,Male,Business,5.0,56.5,11.5,SES-2016,4/12/2024,Social Sciences,6,Present
545.0,19.0,Male,Education,8.0,45.73,5.5,SES-2041,10/5/2023,Business,2,Absent
544.0,19.0,Female,Social Sciences,6.0,84.77,15.6,SES-2032,11/25/2023,Social Sciences,2,Present
544.0,19.0,Female,Computer Science,3.0,55.12,9.1,SES-2038,11/27/2023,Social Sciences,2,Present
544.0,19.0,Female,Engineering,8.0,94.67,8.2,SES-2036,2/12/2024,Education,4,Present
544.0,19.0,Female,Engineering,8.0,94.67,8.2,SES-2030,5/13/2024,Business,7,Present
544.0,19.0,Female,Engineering,8.0,94.67,8.2,SES-2008,3/4/2024,Computer Science,4,Present
539.0,18.0,Male,Social Sciences,7.0,66.0,4.0,SES-2049,4/17/2024,Education,6,Present
539.0,18.0,Male,Social Sciences,7.0,66.0,4.0,SES-2031,7/18/2024,Computer Science,8,Absent
539.0,18.0,Male,Social Sciences,7.0,66.0,4.0,SES-2019,6/21/2024,Engineering,7,Present
538.0,20.0,Male,Social Sciences,7.0,66.0,4.0,SES-2015,11/9/2023,Business,2,Present
537.0,22.0,Male,Computer Science,6.0,54.76,8.7,SES-2046,2/11/2024,Computer Science,4,Present
537.0,22.0,Male,Computer Science,6.0,54.76,8.7,SES-2022,6/3/2024,Education,7,Present
537.0,22.0,Male,Computer Science,6.0,54.76,8.7,SES-2027,4/5/2024,Engineering,6,Present
536.0,20.0,Male,Computer Science,6.0,54.76,8.7,SES-2003,10/8/2023,Engineering,2,Absent
535.0,19.0,Male,Education,4.0,50.38,9.5,SES-2006,3/25/2024,Education,5,Absent
535.0,19.0,Male,Education,4.0,50.38,9.5,SES-2002,11/2/2023,Computer Science,2,Present
534.0,19.0,Male,Education,4.0,50.38,9.5,SES-2037,10/16/2023,Computer Science,1,Absent
534.0,19.0,Male,Education,4.0,50.38,9.5,SES-2023,4/21/2024,Business,6,Present
534.0,19.0,Male,Education,4.0,50.38,9.5,SES-2020,3/27/2024,Computer Science,4,Present
533.0,22.0,Female,Education,1.0,49.09,14.1,SES-2039,2/8/2024,Engineering,4,Absent
533.0,22.0,Female,Education,1.0,49.09,14.1,SES-2042,12/17/2023,Engineering,3,Absent
533.0,22.0,Female,Education,1.0,49.09,14.1,SES-2044,4/22/2024,Social Sciences,5,Present
533.0,22.0,Female,Education,1.0,49.09,14.1,SES-2007,6/9/2024,Education,7,Absent
533.0,22.0,Female,Education,1.0,53.81,12.3,SES-2005,5/15/2024,Engineering,7,Absent
532.0,19.0,Female,Education,1.0,53.81,12.3,SES-2049,4/17/2024,Education,6,Present
532.0,19.0,Female,Computer Science,1.0,67.28,10.1,SES-2040,10/24/2023,Business,2,Present
532.0,19.0,Female,Computer Science,1.0,67.28,10.1,SES-2026,4/19/2024,Business,5,Present
531.0,19.0,Female,Computer Science,1.0,67.28,10.1,SES-2049,4/17/2024,Education,6,Present
531.0,19.0,Female,Computer Science,1.0,67.28,10.1,SES-2046,2/11/2024,Computer Science,4,Absent
530.0,23.0,Female,Computer Science,1.0,67.28,10.1,SES-2008,3/4/2024,Computer Science,4,Absent
530.0,23.0,Female,Engineering,1.0,54.78,6.1,SES-2009,5/12/2024,Social Sciences,7,Present
530.0,23.0,Male,Computer Science,7.0,77.11,11.1,SES-2017,3/23/2024,Computer Science,4,Present
530.0,23.0,Male,Computer Science,7.0,77.11,11.1,SES-2037,10/16/2023,Computer Science,1,Present
530.0,23.0,Male,Computer Science,7.0,77.11,11.1,SES-2030,5/13/2024,Business,7,Absent
528.0,23.0,Male,Computer Science,7.0,77.11,11.1,SES-2010,3/24/2024,Business,5,Present
527.0,23.0,Male,Computer Science,7.0,77.11,11.1,SES-2032,11/25/2023,Social Sciences,2,Present
527.0,23.0,Male,Business,1.0,70.61,3.7,SES-2046,2/11/2024,Computer Science,4,Absent
527.0,23.0,Female,Education,4.0,69.61,12.7,SES-2040,10/24/2023,Business,2,Present
526.0,20.0,Female,Education,4.0,69.61,12.7,SES-2046,2/11/2024,Computer Science,4,Present
526.0,20.0,Female,Education,4.0,69.61,12.7,SES-2022,6/3/2024,Education,7,Present
525.0,25.0,Female,Computer Science,4.0,43.84,8.7,SES-2039,2/8/2024,Engineering,4,Absent
525.0,25.0,Female,Computer Science,4.0,43.84,8.7,SES-2031,7/18/2024,Computer Science,8,Absent
525.0,25.0,Female,Computer Science,4.0,43.84,8.7,SES-2043,5/18/2024,Education,7,Absent
524.0,20.0,Female,Computer Science,4.0,43.84,8.7,SES-2028,6/25/2024,Computer Science,8,Absent
524.0,20.0,Male,Social Sciences,6.0,58.06,9.4,SES-2046,2/11/2024,Computer Science,4,Absent
520.0,19.0,Female,Business,7.0,98.21,11.0,SES-2026,4/19/2024,Business,5,Present
520.0,19.0,Female,Education,5.0,48.8,10.0,SES-2036,2/12/2024,Education,4,Present
519.0,20.0,Female,Education,5.0,48.8,10.0,SES-2013,10/22/2023,Education,2,Absent
519.0,20.0,Female,Education,5.0,48.8,10.0,SES-2019,6/21/2024,Engineering,7,Absent
519.0,20.0,Female,Education,5.0,48.8,10.0,SES-2015,11/9/2023,Business,2,Present
519.0,20.0,Male,Education,1.0,55.57,9.2,SES-2043,5/18/2024,Education,7,Present
519.0,20.0,Male,Business,8.0,79.13,13.3,SES-2023,4/21/2024,Business,6,Present
515.0,18.0,Male,Education,2.0,94.69,10.5,SES-2003,10/8/2023,Engineering,2,Present
514.0,20.0,Male,Education,2.0,94.69,10.5,SES-2015,11/9/2023,Business,2,Present
514.0,20.0,Male,Education,2.0,94.69,10.5,SES-2033,11/14/2023,Education,2,Present
514.0,20.0,Male,Social Sciences,1.0,76.75,8.6,SES-2015,11/9/2023,Business,2,Present
512.0,19.0,Male,Social Sciences,1.0,76.75,8.6,SES-2042,12/17/2023,Engineering,3,Absent
512.0,19.0,Male,Social Sciences,1.0,76.75,8.6,SES-2000,10/24/2023,Social Sciences,2,Present
512.0,19.0,Male,Computer Science,7.0,65.96,9.2,SES-2007,6/9/2024,Education,7,Present
512.0,19.0,Male,Computer Science,7.0,65.96,9.2,SES-2033,11/14/2023,Education,2,Present
512.0,19.0,Male,Computer Science,7.0,65.96,9.2,SES-2020,3/27/2024,Computer Science,4,Absent
510.0,17.0,Female,Business,3.0,71.31,4.4,SES-2016,4/12/2024,Social Sciences,6,Present
510.0,17.0,Female,Business,3.0,71.31,4.4,SES-2041,10/5/2023,Business,2,Absent
510.0,17.0,Female,Engineering,1.0,70.55,5.1,SES-2022,6/3/2024,Education,7,Present
509.0,21.0,Female,Engineering,1.0,70.55,5.1,SES-2017,3/23/2024,Computer Science,4,Present
509.0,21.0,Female,Engineering,1.0,70.55,5.1,SES-2007,6/9/2024,Education,7,Present
509.0,21.0,Female,Engineering,1.0,70.55,5.1,SES-2049,4/17/2024,Education,6,Present
507.0,17.0,Female,Engineering,1.0,70.55,5.1,SES-2011,11/3/2023,Engineering,2,Present
504.0,21.0,Female,Education,2.0,84.17,8.8,SES-2027,4/5/2024,Engineering,6,Present
504.0,21.0,Female,Education,2.0,84.17,8.8,SES-2010,3/24/2024,Business,5,Present
502.0,23.0,Male,Social Sciences,3.0,67.13,9.4,SES-2029,10/21/2023,Education,2,Present
502.0,23.0,Male,Social Sciences,3.0,67.13,9.4,SES-2037,10/16/2023,Computer Science,1,Present
502.0,23.0,Male,Social Sciences,3.0,67.13,9.4,SES-2013,10/22/2023,Education,2,Absent
502.0,23.0,Male,Engineering,2.0,52.74,8.2,SES-2019,6/21/2024,Engineering,7,Present
502.0,23.0,Male,Engineering,2.0,52.74,8.2,SES-2000,10/24/2023,Social Sciences,2,Present
501.0,21.0,Male,Engineering,2.0,52.74,8.2,SES-2029,10/21/2023,Education,2,Present
501.0,21.0,Male,Engineering,2.0,52.74,8.2,SES-2036,2/12/2024,Education,4,Present
501.0,21.0,Male,Engineering,2.0,52.74,8.2,SES-2008,3/4/2024,Computer Science,4,Present
499.0,21.0,Male,Social Sciences,7.0,72.5,12.1,SES-2016,4/12/2024,Social Sciences,6,Present
499.0,21.0,Male,Social Sciences,7.0,72.5,12.1,SES-2011,11/3/2023,Engineering,2,Present
499.0,21.0,Male,Social Sciences,7.0,65.53,9.7,SES-2031,7/18/2024,Computer Science,8,Present
499.0,21.0,Male,Social Sciences,7.0,65.53,9.7,SES-2026,4/19/2024,Business,5,Present
498.0,23.0,Male,Social Sciences,7.0,65.53,9.7,SES-2020,3/27/2024,Computer Science,4,Present
498.0,23.0,Male,Social Sciences,7.0,65.53,9.7,SES-2003,10/8/2023,Engineering,2,Present
498.0,23.0,Male,Social Sciences,7.0,65.53,9.7,SES-2013,10/22/2023,Education,2,Present
497.0,19.0,Male,Engineering,5.0,69.34,7.8,SES-2020,3/27/2024,Computer Science,4,Present
496.0,17.0,Male,Engineering,5.0,69.34,7.8,SES-2040,10/24/2023,Business,2,Present
493.0,18.0,Female,Engineering,6.0,59.45,12.4,SES-2034,6/24/2024,Social Sciences,8,Present
492.0,22.0,Male,Computer Science,7.0,53.13,6.5,SES-2009,5/12/2024,Social Sciences,7,Present
492.0,22.0,Male,Computer Science,7.0,53.13,6.5,SES-2025,11/24/2023,Engineering,3,Absent
492.0,22.0,Male,Computer Science,7.0,53.13,6.5,SES-2037,10/16/2023,Computer Science,1,Present
488.0,23.0,Female,Business,1.0,72.32,8.1,SES-2022,6/3/2024,Education,7,Present
488.0,23.0,Female,Business,1.0,72.32,8.1,SES-2023,4/21/2024,Business,6,Present
487.0,20.0,Female,Business,1.0,72.32,8.1,SES-2020,3/27/2024,Computer Science,4,Present
487.0,20.0,Female,Business,1.0,72.32,8.1,SES-2009,5/12/2024,Social Sciences,7,Present
487.0,20.0,Female,Business,1.0,72.32,8.1,SES-2012,4/19/2024,Education,5,Present
486.0,22.0,Male,Business,7.0,82.99,11.4,SES-2021,2/26/2024,Social Sciences,4,Present
486.0,22.0,Male,Business,7.0,82.99,11.4,SES-2004,9/23/2023,Engineering,1,Present
486.0,22.0,Male,Business,7.0,82.99,11.4,SES-2024,6/5/2024,Social Sciences,7,Present
486.0,22.0,Male,Business,7.0,82.99,11.4,SES-2027,4/5/2024,Engineering,6,Present
486.0,22.0,Male,Business,7.0,82.99,11.4,SES-2048,9/3/2023,Computer Science,1,Present
484.0,22.0,Female,Education,1.0,47.76,5.6,SES-2008,3/4/2024,Computer Science,4,Absent
484.0,22.0,Female,Education,1.0,47.76,5.6,SES-2043,5/18/2024,Education,7,Present
483.0,23.0,Female,Engineering,2.0,69.97,9.2,SES-2040,10/24/2023,Business,2,Absent
483.0,23.0,Female,Engineering,2.0,69.97,9.2,SES-2008,3/4/2024,Computer Science,4,Present
483.0,23.0,Female,Engineering,2.0,69.97,9.2,SES-2029,10/21/2023,Education,2,Present
483.0,23.0,Female,Engineering,2.0,69.97,9.2,SES-2032,11/25/2023,Social Sciences,2,Present
483.0,23.0,Male,Computer Science,3.0,51.45,7.0,SES-2018,11/6/2023,Business,3,Absent
482.0,23.0,Male,Computer Science,3.0,51.45,7.0,SES-2022,6/3/2024,Education,7,Present
481.0,21.0,Male,Computer Science,3.0,51.45,7.0,SES-2014,3/28/2024,Education,5,Present
479.0,25.0,Female,Computer Science,8.0,59.09,10.7,SES-2003,10/8/2023,Engineering,2,Absent
479.0,25.0,Male,Social Sciences,6.0,68.27,8.7,SES-2023,4/21/2024,Business,6,Present
479.0,25.0,Female,Business,3.0,29.8,10.0,SES-2041,10/5/2023,Business,2,Absent
479.0,25.0,Female,Business,3.0,29.8,10.0,SES-2029,10/21/2023,Education,2,Absent
479.0,25.0,Female,Business,3.0,29.8,10.0,SES-2024,6/5/2024,Social Sciences,7,Present
476.0,21.0,Male,Engineering,8.0,74.35,8.2,SES-2005,5/15/2024,Engineering,7,Present
476.0,21.0,Male,Engineering,8.0,74.35,8.2,SES-2026,4/19/2024,Business,5,Present
476.0,21.0,Male,Engineering,8.0,74.35,8.2,SES-2003,10/8/2023,Engineering,2,Present
476.0,21.0,Female,Business,2.0,63.07,8.3,SES-2044,4/22/2024,Social Sciences,5,Present
475.0,20.0,Female,Business,2.0,63.07,8.3,SES-2012,4/19/2024,Education,5,Present
474.0,21.0,Female,Social Sciences,1.0,90.16,7.8,SES-2039,2/8/2024,Engineering,4,Absent
474.0,21.0,Female,Social Sciences,1.0,90.16,7.8,SES-2021,2/26/2024,Social Sciences,4,Present
474.0,21.0,Female,Social Sciences,1.0,90.16,7.8,SES-2012,4/19/2024,Education,5,Present
473.0,23.0,Female,Social Sciences,1.0,90.16,7.8,SES-2018,11/6/2023,Business,3,Present
473.0,23.0,Male,Computer Science,2.0,77.98,13.1,SES-2042,12/17/2023,Engineering,3,Present
472.0,22.0,Male,Computer Science,2.0,77.98,13.1,SES-2003,10/8/2023,Engineering,2,Present
471.0,21.0,Male,Computer Science,2.0,77.98,13.1,SES-2037,10/16/2023,Computer Science,1,Present
471.0,21.0,Male,Computer Science,2.0,77.98,13.1,SES-2022,6/3/2024,Education,7,Present
470.0,19.0,Male,Computer Science,2.0,77.98,13.1,SES-2046,2/11/2024,Computer Science,4,Present
468.0,18.0,Female,Computer Science,4.0,52.78,7.9,SES-2009,5/12/2024,Social Sciences,7,Present
468.0,18.0,Female,Computer Science,4.0,52.78,7.9,SES-2006,3/25/2024,Education,5,Present
468.0,18.0,Female,Computer Science,4.0,52.78,7.9,SES-2010,3/24/2024,Business,5,Present
467.0,20.0,Female,Engineering,5.0,73.0,11.3,SES-2047,2/1/2024,Computer Science,4,Present
466.0,20.0,Female,Engineering,8.0,54.98,9.0,SES-2035,11/28/2023,Social Sciences,3,Present
466.0,20.0,Female,Education,8.0,59.78,4.7,SES-2003,10/8/2023,Engineering,2,Present
466.0,20.0,Female,Education,8.0,59.78,4.7,SES-2048,9/3/2023,Computer Science,1,Present
463.0,17.0,Female,Engineering,2.0,67.87,11.0,SES-2029,10/21/2023,Education,2,Absent
463.0,17.0,Female,Engineering,2.0,67.87,11.0,SES-2039,2/8/2024,Engineering,4,Present
462.0,24.0,Female,Engineering,2.0,67.87,11.0,SES-2016,4/12/2024,Social Sciences,6,Present
461.0,23.0,Male,Social Sciences,7.0,72.44,8.8,SES-2022,6/3/2024,Education,7,Present
461.0,23.0,Male,Social Sciences,7.0,72.44,8.8,SES-2041,10/5/2023,Business,2,Present
461.0,23.0,Female,Education,2.0,61.41,5.9,SES-2008,3/4/2024,Computer Science,4,Present
461.0,23.0,Female,Education,2.0,61.41,5.9,SES-2003,10/8/2023,Engineering,2,Present
461.0,23.0,Female,Education,2.0,61.41,5.9,SES-2025,11/24/2023,Engineering,3,Present
